Player Id,Name,Current Status,Years Played
brycetreggs/2556697,"Treggs, Bryce",Active,
jctretter/2540292,"Tretter, JC",Active,
dannytrevathan/2532961,"Trevathan, Danny",Active,
zachtriner/2558305,"Triner, Zach",Active,
jonahtrinnaman/2561280,"Trinnaman, Jonah",Active,
shanetripucka/2560904,"Tripucka, Shane",Active,
mitchelltrubisky/2558008,"Trubisky, Mitchell",Active,
desmondtrufant/2539334,"Trufant, Desmond",Active,
andrewtrumbetti/2561281,"Trumbetti, Andrew",Injured reserve,
stevietu'ikolovatu/2557962,"Tu'ikolovatu, Stevie",Injured reserve,
justintucker/2536340,"Tucker, Justin",Active,
marcustucker/2556782,"Tucker, Marcus",Active,
jacobtuioti-mariner/2561282,"Tuioti-Mariner, Jacob",Active,
stephontuitt/2543483,"Tuitt, Stephon",Active,
laremytunsil/2555201,"Tunsil, Laremy",Active,
joshtupou/2559003,"Tupou, Josh",Active,
kemokoturay/2560905,"Turay, Kemoko",Active,
robertturbin/2533460,"Turbin, Robert",Active,
de'lanceturner/2561468,"Turner, De'Lance",Active,
ezekielturner/2561283,"Turner, Ezekiel",Active,
landonturner/2556784,"Turner, Landon",Active,
malikturner/2561671,"Turner, Malik",Active,
paulturner/2556785,"Turner, Paul",Active,
traiturner/2543606,"Turner, Trai",Active,
billyturner/2543740,"Turner, Billy",Active,
willtye/2553830,"Tye, Will",Active,
miketyson/2558853,"Tyson, Mike",Active,
jerryugokwe/2558903,"Ugokwe, Jerry",Active,
lekauhatafe/2560906,"Uhatafe, Leka",Active,
maxunger/71493,"Unger, Max",Active,
mitchunrein/2508016,"Unrein, Mitch",Active,
courtneyupshaw/2532964,"Upshaw, Courtney",Other,
brenturban/2543765,"Urban, Brent",Active,
c.j.uzomah/2552559,"Uzomah, C.J.",Active,
kennyvaccaro/2539320,"Vaccaro, Kenny",Active,
destinyvaeao/2556786,"Vaeao, Destiny",Active,
halapoulivaativaitai/2555196,"Vaitai, Halapoulivaati",Active,
marquezvaldes-scantling/2560907,"Valdes-Scantling, Marquez",Active,
vincentvalentine/2555517,"Valentine, Vincent",Active,
tannervallejo/2558289,"Vallejo, Tanner",Active,
hakeemvalles/2556453,"Valles, Hakeem",Active,
jeremiahvaloaga/2559310,"Valoaga, Jeremiah",Active,
kylevannoy/2543699,"Van Noy, Kyle",Active,
gregvanroten/2538145,"Van Roten, Greg",Active,
leightonvanderesch/2560908,"Vander Esch, Leighton",Active,
jasonvanderlaan/2556700,"Vander Laan, Jason",Active,
eddievanderdoes/2557982,"Vanderdoes, Eddie",Active,
nickvannett/2555289,"Vannett, Nick",Active,
vitavea/2560909,"Vea, Vita",Active,
jordanveasy/2561414,"Veasy, Jordan",Active,
kaarevedvik/2561415,"Vedvik, Kaare",Active,
jaredveldheer/497061,"Veldheer, Jared",Active,
shanevereen/2495473,"Vereen, Shane",Active,
oliviervernon/2533534,"Vernon, Olivier",Active,
jasonverrett/2543493,"Verrett, Jason",Injured reserve,
kendalvickers/2561416,"Vickers, Kendal",Active,
azeemvictor/2560910,"Victor, Azeem",Active,
nickvigil/2555528,"Vigil, Nick",Active,
zachvigil/2553687,"Vigil, Zach",Active,
alejandrovillanueva/2550130,"Villanueva, Alejandro",Active,
adamvinatieri/2503471,"Vinatieri, Adam",Active,
deevirgin/2559274,"Virgin, Dee",Active,
dannyvitale/2555218,"Vitale, Danny",Active,
justinvogel/2559005,"Vogel, Justin",Active,
andrewvollert/2561284,"Vollert, Andrew",Active,
jeremyvujnovich/2543431,"Vujnovich, Jeremy",Active,
laadrianwaddle/2539324,"Waddle, LaAdrian",Active,
d'montrewade/2560911,"Wade, D'Montre",Active,
akrumwadley/2560912,"Wadley, Akrum",Active,
bobbywagner/2532966,"Wagner, Bobby",Active,
rickywagner/2539340,"Wagner, Ricky",Active,
cameronwake/2506314,"Wake, Cameron",Active,
erikwalden/2507488,"Walden, Erik",Active,
clivewalford/2552397,"Walford, Clive",Active,
anthonywalker/2558851,"Walker, Anthony",Active,
cavonwalker/2561285,"Walker, Cavon",Active,
demarcuswalker/2557894,"Walker, DeMarcus",Active,
delaniewalker/2495966,"Walker, Delanie",Active,
joewalker/2556192,"Walker, Joe",Active,
joshwalker/2550267,"Walker, Josh",Active,
phillipwalker/2558904,"Walker, Phillip",Active,
treywalker/2560913,"Walker, Trey",Active,
tyrunnwalker/2535892,"Walker, Tyrunn",Active,
aaronwallace/2555320,"Wallace, Aaron",Active,
mikewallace/2507763,"Wallace, Mike",Active,
leviwallace/2560914,"Wallace, Levi",Active,
darrenwaller/2552408,"Waller, Darren",Active,
l.t.walton/2552444,"Walton, L.T.",Active,
markwalton/2560915,"Walton, Mark",Active,
channingward/2556702,"Ward, Channing",Other,
charvariusward/2561417,"Ward, Charvarius",Active,
denzelward/2560916,"Ward, Denzel",Active,
gregward/2559278,"Ward, Greg",Active,
jimmieward/2543741,"Ward, Jimmie",Active,
jihadward/2555248,"Ward, Jihad",Active,
jylanware/2557919,"Ware, Jylan",Active,
spencerware/2540204,"Ware, Spencer",Active,
larrywarford/2539248,"Warford, Larry",Active,
chancewarmack/2539194,"Warmack, Chance",Active,
juliuswarmsley/2550642,"Warmsley, Julius",Active,
fredwarner/2560917,"Warner, Fred",Active,
chriswarren/2560918,"Warren, Chris",Active,
adolphuswashington/2555235,"Washington, Adolphus",Active,
charleswashington/2556703,"Washington, Charles",Active,
corneliuswashington/2539232,"Washington, Cornelius",Active,
deandrewashington/2555464,"Washington, DeAndre",Active,
dwaynewashington/2556118,"Washington, Dwayne",Active,
jameswashington/2560920,"Washington, James",Active,
tonywashington/2553615,"Washington, Tony",Active,
herbwaters/2556704,"Waters, Herb",Active,
earlwatford/2539242,"Watford, Earl",Active,
carloswatkins/2557877,"Watkins, Carlos",Active,
jaylenwatkins/2543707,"Watkins, Jaylen",Injured reserve,
sammywatkins/2543457,"Watkins, Sammy",Active,
benjaminwatson/2506122,"Watson, Benjamin",Active,
deshaunwatson/2558063,"Watson, Deshaun",Active,
dekodawatson/496961,"Watson, Dekoda",Active,
justinwatson/2560051,"Watson, Justin",Active,
menelikwatson/2540206,"Watson, Menelik",Active,
derekwatt/2555220,"Watt, Derek",Active,
j.j.watt/2495488,"Watt, J.J.",Active,
t.j.watt/2558064,"Watt, T.J.",Active,
armaniwatts/2560921,"Watts, Armani",Active,
tressway/2541903,"Way, Tress",Active,
traewaynes/2552448,"Waynes, Trae",Active,
jesterweah/2560922,"Weah, Jester",Active,
stephenweatherly/2555529,"Weatherly, Stephen",Active,
tobyweathersby/2560923,"Weathersby, Toby",Active,
damonwebb/2560924,"Webb, Damon",Active,
daviswebb/2557897,"Webb, Davis",Active,
j'marcuswebb/1037880,"Webb, J'Marcus",Active,
joewebb/1037347,"Webb, Joe",Active,
ralphwebb/2561419,"Webb, Ralph",Active,
b.w.webb/2539338,"Webb, B.W.",Active,
ericweddle/2495775,"Weddle, Eric",Active,
brandonweeden/2532970,"Weeden, Brandon",Active,
jonweeks/2507831,"Weeks, Jon",Active,
brantweiss/2561286,"Weiss, Brant",Active,
elijahwellman/2561441,"Wellman, Elijah",Injured reserve,
davidwells/2560925,"Wells, David",Active,
joshwells/2550416,"Wells, Josh",Active,
carsonwentz/2555259,"Wentz, Carson",Active,
de'ondrewesley/2553763,"Wesley, De'Ondre",Active,
charcandrickwest/2550268,"West, Charcandrick",Active,
terrancewest/2543664,"West, Terrance",Active,
dedewestbrook/2557895,"Westbrook, Dede",Active,
ethanwestbrooks/2550449,"Westbrooks, Ethan",Active,
leonardwester/2556787,"Wester, Leonard",Active,
christianwesterman/2555131,"Westerman, Christian",Active,
johnwetzel/2539207,"Wetzel, John",Active,
griffwhalen/2535876,"Whalen, Griff",Active,
markuswheaton/2539291,"Wheaton, Markus",Active,
chadwheeler/2559280,"Wheeler, Chad",Active,
d.j.white/2555555,"White, D.J.",Active,
deandrewwhite/2552657,"White, DeAndrew",Active,
jameswhite/2543773,"White, James",Active,
ka'raunwhite/2560927,"White, Ka'Raun",Active,
kevinwhite/2553432,"White, Kevin",Active,
kyzirwhite/2560928,"White, Kyzir",Active,
marquezwhite/2557912,"White, Marquez",Active,
mikewhite/2560929,"White, Mike",Active,
timwhite/2559007,"White, Tim",Active,
tre'daviouswhite/2557867,"White, Tre'Davious",Active,
codywhitehair/2555132,"Whitehair, Cody",Active,
jermainewhitehead/2552697,"Whitehead, Jermaine",Active,
jordanwhitehead/2560930,"Whitehead, Jordan",Active,
luckywhitehead/2553621,"Whitehead, Lucky",Active,
tahirwhitehead/2532986,"Whitehead, Tahir",Active,
kermitwhitfield/2559281,"Whitfield, Kermit",Active,
isaacwhitney/2559008,"Whitney, Isaac",Active,
fozzywhittaker/2540037,"Whittaker, Fozzy",Injured reserve,
andrewwhitworth/2495977,"Whitworth, Andrew",Active,
codywichmann/2553332,"Wichmann, Cody",Active,
colewick/2556708,"Wick, Cole",Active,
jojowicker/2560931,"Wicker, JoJo",Active,
jakewieneke/2560932,"Wieneke, Jake",Active,
kennywiggins/2530556,"Wiggins, Kenny",Active,
kylewilber/2532974,"Wilber, Kyle",Active,
j.j.wilcox/2540219,"Wilcox, J.J.",Active,
brandonwilds/2556454,"Wilds, Brandon",Active,
mattwile/2553622,"Wile, Matt",Active,
jalenwilkerson/2561545,"Wilkerson, Jalen",Other,
muhammadwilkerson/2495490,"Wilkerson, Muhammad",Active,
jordanwilkins/2560933,"Wilkins, Jordan",Active,
elijahwilkinson/2559295,"Wilkinson, Elijah",Active,
brandonwilliams/2556371,"Williams, Brandon",Active,
brandonwilliams/2541302,"Williams, Brandon",Active,
brycewilliams/2556709,"Williams, Bryce",Active,
chadwilliams/2558208,"Williams, Chad",Active,
connorwilliams/2560934,"Williams, Connor",Active,
damienwilliams/2550512,"Williams, Damien",Active,
danielwilliams/2559464,"Williams, Daniel",Active,
dariouswilliams/2561469,"Williams, Darious",Active,
darrelwilliams/2560935,"Williams, Darrel",Active,
darrellwilliams/2553748,"Williams, Darrell",Active,
darrellwilliams/2559009,"Williams, Darrell",Active,
darylwilliams/2552357,"Williams, Daryl",Active,
davidwilliams/2561152,"Williams, David",Active,
deshawnwilliams/2553623,"Williams, DeShawn",Active,
domwilliams/2556827,"Williams, Dom",Other,
isaiahwilliams/2557450,"Williams, Isaiah",Active,
jamaalwilliams/2558204,"Williams, Jamaal",Active,
jimmywilliams/2561442,"Williams, Jimmy",Other,
jarveonwilliams/2559010,"Williams, Jarveon",Active,
jonathanwilliams/2555227,"Williams, Jonathan",Active,
jordanwilliams/2553690,"Williams, Jordan",Active,
joewilliams/2557936,"Williams, Joe",Active,
k'waunwilliams/2550654,"Williams, K'Waun",Active,
kasenwilliams/2554138,"Williams, Kasen",Active,
p.j.williams/2552484,"Williams, P.J.",Active,
kerwynnwilliams/2539980,"Williams, Kerwynn",Active,
kylewilliams/2506931,"Williams, Kyle",Active,
antwionewilliams/2556376,"Williams, Antwione",Active,
leonardwilliams/2552486,"Williams, Leonard",Active,
malikwilliams/2561288,"Williams, Malik",Active,
marcuswilliams/2558847,"Williams, Marcus",Active,
marcuswilliams/2550605,"Williams, Marcus",Active,
marquezwilliams/2558860,"Williams, Marquez",Other,
maxxwilliams/2552468,"Williams, Maxx",Active,
mikewilliams/2558846,"Williams, Mike",Active,
nickwilliams/2541479,"Williams, Nick",Active,
nickwilliams/2540279,"Williams, Nick",Active,
shawnwilliams/2539233,"Williams, Shawn",Active,
sylvesterwilliams/2539270,"Williams, Sylvester",Active,
tajwilliams/2561289,"Williams, Taj",Active,
teddywilliams/2508077,"Williams, Teddy",Other,
terrancewilliams/2539205,"Williams, Terrance",Active,
terrellwilliams/2561165,"Williams, Terrell",Injured reserve,
timwilliams/2557841,"Williams, Tim",Active,
tramonwilliams/2506789,"Williams, Tramon",Active,
trentwilliams/497073,"Williams, Trent",Active,
trevorwilliams/2556828,"Williams, Trevor",Active,
treywilliams/2553486,"Williams, Trey",Active,
tyrellwilliams/2553913,"Williams, Tyrell",Active,
vincewilliams/2540221,"Williams, Vince",Active,
xavierwilliams/2553764,"Williams, Xavier",Active,
averywilliamson/2543597,"Williamson, Avery",Active,
derrickwillies/2561470,"Willies, Derrick",Active,
coreywillis/2561290,"Willis, Corey",Active,
jordanwillis/2557884,"Willis, Jordan",Active,
lukewillson/2541199,"Willson, Luke",Active,
albertwilson/2550272,"Wilson, Albert",Active,
brandonwilson/2558786,"Wilson, Brandon",Active,
cedwilson/2560936,"Wilson, Ced",Injured reserve,
claytonwilson/2561569,"Wilson, Clayton",Active,
damienwilson/2552686,"Wilson, Damien",Active,
eddywilson/2560937,"Wilson, Eddy",Active,
ericwilson/2559012,"Wilson, Eric",Active,
howardwilson/2558158,"Wilson, Howard",Injured reserve,
jarrodwilson/2556711,"Wilson, Jarrod",Active,
jeffwilson/2560938,"Wilson, Jeff",Active,
bobowilson/2559013,"Wilson, Bobo",Active,
kylewilson/2561618,"Wilson, Kyle",Active,
quincywilson/2557961,"Wilson, Quincy",Active,
ramikwilson/2552320,"Wilson, Ramik",Active,
russellwilson/2532975,"Wilson, Russell",Active,
shaunwilson/2561291,"Wilson, Shaun",Active,
tavonwilson/2534830,"Wilson, Tavon",Active,
timwilson/2561598,"Wilson, Tim",Active,
jomalwiltz/2559283,"Wiltz, Jomal",Active,
shanewimann/2561421,"Wimann, Shane",Other,
javonwims/2560939,"Wims, Javon",Active,
anthonywinbush/2560940,"Winbush, Anthony",Active,
jameswinchester/2542357,"Winchester, James",Active,
mikewindt/2507845,"Windt, Mike",Active,
ryanwinslow/2560941,"Winslow, Ryan",Active,
jameiswinston/2552033,"Winston, Jameis",Active,
anthonywint/2561478,"Wint, Anthony",Active,
brianwinters/2539247,"Winters, Brian",Active,
deatrichwise/2558000,"Wise, Deatrich",Active,
stefenwisniewski/2495250,"Wisniewski, Stefen",Active,
ahkellowitherspoon/2558157,"Witherspoon, Ahkello",Active,
bryanwitzmann/2550606,"Witzmann, Bryan",Active,
austinwolf/2561703,"Wolf, Austin",Active,
ethanwolf/2561422,"Wolf, Ethan",Active,
derekwolfe/2533026,"Wolfe, Derek",Active,
brianwomac/2561608,"Womac, Brian",Active,
zachwood/2556931,"Wood, Zach",Active,
jonathanwoodard/2556377,"Woodard, Jonathan",Active,
joshwoodrum/2556713,"Woodrum, Josh",Active,
alwoods/496881,"Woods, Al",Active,
antwaunwoods/2556792,"Woods, Antwaun",Active,
joshwoods/2561626,"Woods, Josh",Active,
robertwoods/2540169,"Woods, Robert",Active,
xavierwoods/2558159,"Woods, Xavier",Active,
loganwoodside/2560942,"Woodside, Logan",Active,
blainewoodson/2561605,"Woodson, Blaine",Active,
xavierwoodson-luster/2559042,"Woodson-Luster, Xavier",Active,
wesleywoodyard/2354,"Woodyard, Wesley",Active,
chrisworley/2560943,"Worley, Chris",Active,
darylworley/2555394,"Worley, Daryl",Active,
chriswormley/2557862,"Wormley, Chris",Active,
paulworrilow/2541535,"Worrilow, Paul",Injured reserve,
natewozniak/2561452,"Wozniak, Nate",Active,
blidiwreh-wilson/2539219,"Wreh-Wilson, Blidi",Active,
erickwren/2561423,"Wren, Erick",Active,
gabewright/2552282,"Wright, Gabe",Active,
jameswright/2550162,"Wright, James",Active,
jariuswright/2532978,"Wright, Jarius",Active,
kendallwright/2532977,"Wright, Kendall",Active,
k.j.wright/2495252,"Wright, K.J.",Active,
scoobywright/2556382,"Wright, Scooby",Active,
shareecewright/2495251,"Wright, Shareece",Active,
timothywright/2541768,"Wright, Timothy",Active,
andrewwylie/2559354,"Wylie, Andrew",Active,
isaiahwynn/2560945,"Wynn, Isaiah",Active,
jonathanwynn/2561292,"Wynn, Jonathan",Active,
kerrywynn/2550312,"Wynn, Kerry",Active,
shanewynn/2553630,"Wynn, Shane",Active,
deangeloyancey/2558025,"Yancey, DeAngelo",Active,
marshalyanda/2507188,"Yanda, Marshal",Active,
eddieyarbrough/2556714,"Yarbrough, Eddie",Active,
deonyelder/2561293,"Yelder, Deon",Active,
t.j.yeldon/2552471,"Yeldon, T.J.",Active,
isaacyiadom/2560946,"Yiadom, Isaac",Active,
averyyoung/2556837,"Young, Avery",Other,
kennyyoung/2560947,"Young, Kenny",Active,
louyoung/2550275,"Young, Lou",Injured reserve,
samyoung/2508058,"Young, Sam",Active,
tavonyoung/2555378,"Young, Tavon",Active,
trevonyoung/2560948,"Young, Trevon",Active,
ryanyurachek/2561599,"Yurachek, Ryan",Active,
adamzaruba/2559434,"Zaruba, Adam",Other,
kevinzeitler/2532980,"Zeitler, Kevin",Active,
zachzenner/2553631,"Zenner, Zach",Active,
anthonyzettel/2555268,"Zettel, Anthony",Active,
justinzimmer/2556716,"Zimmer, Justin",Active,
frankzombo/2507948,"Zombo, Frank",Active,
gregzuerlein/2534797,"Zuerlein, Greg",Active,
brandonzylstra/2560243,"Zylstra, Brandon",Active,
